date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,63.2,61.628411961062284,1.571588038937719,2.4698889641321053
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,63.2,61.87862771102021,1.321372288979795,1.7460247260837027
2025-08-20,2025-09-19,C,6395.78,6000.0,0.0821917808219178,429.7,419.6505263459396,10.049473654060364,100.99192072365337
2025-08-20,2025-09-19,C,6395.78,6000.0,0.0821917808219178,429.7,450.13492706371613,20.434927063716145,417.5862440993986
2025-08-20,2025-09-19,C,6395.78,6100.0,0.0821917808219178,338.2,356.07635137026614,17.87635137026615,319.56393831321645
2025-08-20,2025-09-19,C,6395.78,6100.0,0.0821917808219178,338.2,355.63364680872786,17.43364680872787,303.9320410514675
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.5358530196375,16.435853019637506,270.1372644831273
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.15157155109148,16.051571551091484,257.6529492598095
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.61660410886189,3.6833958911381046,13.567405290853072
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.30201637359951,3.997983626400483,15.983873076966358
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.82524594301745,3.425245943017444,11.732309770157459
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.50845887066963,3.1084588706696223,9.662516550644664
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.77486847104716,6.724868471047159,45.22385595288416
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.45717208096528,6.407172080965282,41.05185407510098
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.68080121273351,9.930801212733513,98.62081272682941
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.36224629674705,9.612246296747045,92.39527886932729
